,nome,nacionalidade,idade,estrela,time,posicao,comportamento,forca
2869,Jogador 2869,2,39,False,119,2,1,45
2870,Jogador 2870,1,44,False,119,2,4,1
2871,Jogador 2871,0,27,False,119,2,0,26
2872,Jogador 2872,3,37,False,119,2,1,44
2873,Jogador 2873,3,25,False,119,3,2,6
2874,Jogador 2874,3,37,False,119,3,3,44
2875,Jogador 2875,3,30,False,119,3,1,33
2876,Jogador 2876,2,22,False,119,3,4,9
2877,Jogador 2877,0,37,False,119,3,0,30
2878,Jogador 2878,0,34,False,119,3,4,36
2879,Jogador 2879,1,42,False,119,3,0,46
2880,Jogador 2880,1,42,False,120,0,0,32
2881,Jogador 2881,1,42,False,120,0,4,41
2882,Jogador 2882,3,25,False,120,0,4,13
2883,Jogador 2883,2,40,False,120,1,3,44
2884,Jogador 2884,3,23,False,120,1,1,33
2885,Jogador 2885,3,26,False,120,1,2,27
2886,Jogador 2886,0,36,False,120,1,3,35
2887,Jogador 2887,2,34,False,120,1,3,27
2888,Jogador 2888,1,19,False,120,1,0,35
2889,Jogador 2889,3,24,False,120,1,3,49
2890,Jogador 2890,0,38,False,120,2,3,13
2891,Jogador 2891,0,37,False,120,2,3,32
2892,Jogador 2892,2,35,False,120,2,4,34
2893,Jogador 2893,2,18,False,120,2,1,11
2894,Jogador 2894,3,42,False,120,2,1,3
2895,Jogador 2895,1,43,False,120,2,3,36
2896,Jogador 2896,2,31,False,120,2,0,17
2897,Jogador 2897,0,29,False,120,3,3,27
2898,Jogador 2898,0,21,False,120,3,0,50
2899,Jogador 2899,1,43,False,120,3,3,12
2900,Jogador 2900,1,29,True,120,3,1,45
2901,Jogador 2901,2,44,False,120,3,1,1
2902,Jogador 2902,0,45,False,120,3,4,33
2903,Jogador 2903,2,31,True,120,3,4,28
2904,Jogador 2904,0,44,False,121,0,2,23
2905,Jogador 2905,3,27,False,121,0,4,42
2906,Jogador 2906,3,33,False,121,0,1,2
2907,Jogador 2907,2,21,False,121,1,1,21
2908,Jogador 2908,2,31,False,121,1,4,8
2909,Jogador 2909,2,42,False,121,1,1,22
2910,Jogador 2910,1,21,False,121,1,1,28
2911,Jogador 2911,2,34,False,121,1,1,14
2912,Jogador 2912,1,23,False,121,1,4,23
2913,Jogador 2913,3,42,False,121,1,3,43
2914,Jogador 2914,0,34,False,121,2,2,2
2915,Jogador 2915,0,27,False,121,2,1,41
2916,Jogador 2916,3,43,False,121,2,2,11
2917,Jogador 2917,2,45,False,121,2,4,17
2918,Jogador 2918,3,41,False,121,2,1,22
2919,Jogador 2919,0,19,False,121,2,4,41
2920,Jogador 2920,2,35,False,121,2,2,20
2921,Jogador 2921,1,24,False,121,3,3,1
2922,Jogador 2922,1,26,False,121,3,4,45
2923,Jogador 2923,1,40,False,121,3,3,15
2924,Jogador 2924,3,38,False,121,3,1,37
2925,Jogador 2925,2,35,False,121,3,1,6
2926,Jogador 2926,0,42,False,121,3,4,33
2927,Jogador 2927,2,18,False,121,3,0,21
2928,Jogador 2928,1,42,False,122,0,3,9
2929,Jogador 2929,3,26,False,122,0,3,39
2930,Jogador 2930,3,19,False,122,0,2,40
2931,Jogador 2931,2,19,False,122,1,3,46
2932,Jogador 2932,1,39,False,122,1,1,47
2933,Jogador 2933,0,33,False,122,1,0,42
2934,Jogador 2934,1,24,False,122,1,1,34
2935,Jogador 2935,2,31,False,122,1,0,6
2936,Jogador 2936,1,21,False,122,1,1,44
2937,Jogador 2937,0,18,False,122,1,1,2
2938,Jogador 2938,3,43,False,122,2,4,16
2939,Jogador 2939,1,35,False,122,2,2,26
2940,Jogador 2940,0,36,False,122,2,2,5
2941,Jogador 2941,3,27,True,122,2,2,47
2942,Jogador 2942,2,21,False,122,2,2,15
2943,Jogador 2943,2,23,False,122,2,1,3
2944,Jogador 2944,0,32,False,122,2,4,1
2945,Jogador 2945,1,19,False,122,3,2,24
2946,Jogador 2946,0,39,False,122,3,3,32
2947,Jogador 2947,3,43,False,122,3,2,14
2948,Jogador 2948,2,23,False,122,3,2,8
2949,Jogador 2949,1,18,False,122,3,4,31
2950,Jogador 2950,0,28,False,122,3,2,10
2951,Jogador 2951,1,26,False,122,3,4,46
2952,Jogador 2952,2,32,False,123,0,4,4
2953,Jogador 2953,3,37,False,123,0,3,27
2954,Jogador 2954,3,34,False,123,0,0,34
2955,Jogador 2955,0,33,False,123,1,0,10
2956,Jogador 2956,1,28,False,123,1,3,32
2957,Jogador 2957,1,30,False,123,1,4,2
2958,Jogador 2958,2,19,False,123,1,2,50
2959,Jogador 2959,0,33,False,123,1,1,2
2960,Jogador 2960,1,43,False,123,1,0,1
2961,Jogador 2961,2,23,False,123,1,1,49
2962,Jogador 2962,2,32,False,123,2,0,25
2963,Jogador 2963,0,19,False,123,2,4,26
2964,Jogador 2964,1,37,False,123,2,2,7
2965,Jogador 2965,2,37,False,123,2,1,48
2966,Jogador 2966,2,36,False,123,2,0,8
2967,Jogador 2967,2,25,False,123,2,3,16
2968,Jogador 2968,3,41,False,123,2,4,27
2969,Jogador 2969,3,30,False,123,3,0,16
2970,Jogador 2970,0,26,False,123,3,2,37
2971,Jogador 2971,3,26,True,123,3,2,5
2972,Jogador 2972,0,27,False,123,3,1,12
2973,Jogador 2973,2,31,False,123,3,4,29
2974,Jogador 2974,0,30,False,123,3,4,25
2975,Jogador 2975,3,25,False,123,3,1,14
2976,Jogador 2976,0,35,False,124,0,4,46
2977,Jogador 2977,3,45,False,124,0,1,10
2978,Jogador 2978,1,29,False,124,0,3,33
2979,Jogador 2979,3,33,False,124,1,4,1
2980,Jogador 2980,1,33,False,124,1,4,10
2981,Jogador 2981,3,44,False,124,1,1,47
2982,Jogador 2982,1,18,False,124,1,1,23
2983,Jogador 2983,0,36,False,124,1,2,1
2984,Jogador 2984,3,18,False,124,1,2,25
2985,Jogador 2985,3,25,False,124,1,0,5
2986,Jogador 2986,3,19,False,124,2,1,3
2987,Jogador 2987,0,33,False,124,2,4,7
2988,Jogador 2988,0,18,False,124,2,2,37
2989,Jogador 2989,2,18,True,124,2,1,12
2990,Jogador 2990,1,30,False,124,2,4,24
2991,Jogador 2991,2,36,False,124,2,3,29
2992,Jogador 2992,0,37,False,124,2,1,46
2993,Jogador 2993,1,34,False,124,3,1,35
2994,Jogador 2994,2,35,False,124,3,3,50
2995,Jogador 2995,2,39,False,124,3,0,22
2996,Jogador 2996,1,33,False,124,3,4,25
2997,Jogador 2997,2,20,False,124,3,3,47
2998,Jogador 2998,2,33,False,124,3,0,16
2999,Jogador 2999,2,23,False,124,3,2,26
3000,Jogador 3000,3,44,False,125,0,1,21
3001,Jogador 3001,0,21,False,125,0,3,15
3002,Jogador 3002,0,39,False,125,0,2,50
3003,Jogador 3003,1,20,False,125,1,2,34
3004,Jogador 3004,0,31,False,125,1,4,6
3005,Jogador 3005,0,33,True,125,1,4,20
3006,Jogador 3006,3,24,False,125,1,2,29
3007,Jogador 3007,1,38,False,125,1,0,29
3008,Jogador 3008,1,23,False,125,1,1,40
3009,Jogador 3009,1,29,False,125,1,1,22
3010,Jogador 3010,2,31,False,125,2,2,16
3011,Jogador 3011,1,23,False,125,2,4,5
3012,Jogador 3012,0,41,False,125,2,2,27
3013,Jogador 3013,0,26,False,125,2,1,2
3014,Jogador 3014,2,19,False,125,2,4,6
3015,Jogador 3015,2,40,False,125,2,4,9
3016,Jogador 3016,1,22,False,125,2,0,47
3017,Jogador 3017,0,20,False,125,3,4,4
3018,Jogador 3018,0,18,False,125,3,0,6
3019,Jogador 3019,1,21,False,125,3,3,2
3020,Jogador 3020,1,43,False,125,3,4,44
3021,Jogador 3021,0,38,False,125,3,0,46
3022,Jogador 3022,2,28,False,125,3,1,41
3023,Jogador 3023,1,37,False,125,3,0,21
3024,Jogador 3024,0,44,False,126,0,2,39
3025,Jogador 3025,1,23,False,126,0,1,2
3026,Jogador 3026,2,35,False,126,0,1,3
3027,Jogador 3027,0,45,False,126,1,1,47
3028,Jogador 3028,0,40,False,126,1,0,11
3029,Jogador 3029,1,29,False,126,1,3,30
3030,Jogador 3030,0,34,False,126,1,1,43
3031,Jogador 3031,0,41,False,126,1,4,40
3032,Jogador 3032,0,29,False,126,1,2,24
3033,Jogador 3033,3,24,False,126,1,3,40
3034,Jogador 3034,0,39,False,126,2,2,32
3035,Jogador 3035,3,32,False,126,2,2,13
3036,Jogador 3036,3,35,False,126,2,3,12
3037,Jogador 3037,3,20,False,126,2,1,34
3038,Jogador 3038,3,19,False,126,2,0,3
3039,Jogador 3039,3,22,False,126,2,2,37
3040,Jogador 3040,1,18,False,126,2,4,42
3041,Jogador 3041,0,41,False,126,3,4,1
3042,Jogador 3042,2,43,False,126,3,3,42
3043,Jogador 3043,2,37,False,126,3,1,35
3044,Jogador 3044,1,35,False,126,3,3,35
3045,Jogador 3045,0,25,False,126,3,4,47
3046,Jogador 3046,1,22,False,126,3,4,44
3047,Jogador 3047,2,36,False,126,3,4,13
3048,Jogador 3048,1,41,False,127,0,0,27
3049,Jogador 3049,3,31,False,127,0,3,30
3050,Jogador 3050,3,28,False,127,0,3,29
3051,Jogador 3051,3,31,False,127,1,0,3
3052,Jogador 3052,2,40,False,127,1,0,8
3053,Jogador 3053,0,26,False,127,1,2,25
3054,Jogador 3054,0,40,False,127,1,3,4
3055,Jogador 3055,1,44,False,127,1,3,38
3056,Jogador 3056,3,27,False,127,1,2,46
3057,Jogador 3057,3,34,False,127,1,4,45
3058,Jogador 3058,3,22,False,127,2,0,32
3059,Jogador 3059,0,22,False,127,2,1,12
3060,Jogador 3060,2,20,False,127,2,4,33
3061,Jogador 3061,0,37,False,127,2,0,32
3062,Jogador 3062,1,19,False,127,2,3,46
3063,Jogador 3063,1,35,False,127,2,1,49
3064,Jogador 3064,2,36,False,127,2,2,19
3065,Jogador 3065,3,23,False,127,3,4,31
3066,Jogador 3066,0,24,False,127,3,2,12
3067,Jogador 3067,3,45,False,127,3,0,49
3068,Jogador 3068,3,20,False,127,3,4,28
3069,Jogador 3069,3,26,False,127,3,1,15
3070,Jogador 3070,0,45,False,127,3,2,40
3071,Jogador 3071,1,32,False,127,3,3,4
